Publishing_Year,Author_Rating_Num,Average_Rating,Rating_Count,Gross_Sales_EUR,Publisher_Revenue_EUR,Adapted_to_Film,Genre_Adventure,Genre_Biography,Genre_Children’s,Genre_Classic,Genre_Dystopian,Genre_Fantasy,Genre_Fiction,Genre_Graphic Novel,Genre_Historical Fiction,Genre_Horror,Genre_Memoir,Genre_Mystery,Genre_Nonfiction,Genre_Philosophy,Genre_Politics,Genre_Romance,Genre_Satire,Genre_Science Fiction,Genre_Thriller,Genre_Young Adult
2011,4,4.02,101234,675980.0,405588.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,1,3.42,90551,1080320.0,648192.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.2,116360,2067360.0,1240416.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,3.95,69709,222880.0,133728.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,4.16,190722,8517.93,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,3,4.6,2880,6000000.0,2700000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2011,2,3.91,44097,492.7,295.62,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,2,4.04,198283,37952.5,22771.5,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.02,71868,872020.0,523212.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2011,3,3.7,157659,1500000.0,600000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2011,2,4.07,140076,1964160.0,1178496.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.5,540,10000000.0,6000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,4,4.21,97615,116820.0,70092.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,3,3.7,2803609,720000000.0,300000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,2,4.11,133937,1613.7,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,4.0,92849,2566.65,1539.99,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.75,57078,109890.0,65934.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.64,61296,1314240.0,788544.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,4,4.13,79461,108.9,65.34,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,3.75,110552,1719.85,1031.91,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,4,4.05,121727,206910.0,124146.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,4,4.26,117508,600990.0,360594.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,4,4.1,134805,1898.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,4,4.14,71276,144.54,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,4,4.22,107569,1516620.0,909972.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,2,3.75,66720,624080.0,374448.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,4,4.08,93818,462.84,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,2,3.69,96568,1059860.0,635916.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,4,4.36,86929,1230880.0,738528.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,3,4.5,68410,450.87,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.95,72328,125730.0,75438.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.8,89356,114.84,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,4,4.29,71971,1488510.0,893106.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,4,4.02,102012,594510.0,356706.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,4,4.3,109344,185.13,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,4,4.21,138871,2875320.0,1725192.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,4.24,136761,3905780.0,2343468.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,3.89,94012,3694.6,2216.76,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,2,3.99,121863,1149120.0,689472.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,4,4.22,91213,530.67,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,4,4.06,52765,108.9,65.34,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.85,72277,127.71,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,3.58,82270,1241870.0,745122.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,4,4.33,111448,1127.5,676.5,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.79,48286,322920.0,193752.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,4,4.21,85746,325910.0,195546.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.77,84438,538920.0,323352.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,3.86,68224,115.83,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,3.81,61135,232830.0,139698.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.9,118475,443520.0,266112.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,4,4.26,83886,620210.0,372126.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,2,3.56,109290,155.43,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,3,4.4,67264,340.86,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,4,4.13,89460,332330.0,199398.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2012,2,3.97,61422,2153060.0,1291836.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,3,4.51,119915,2950910.0,1770546.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,2,4.24,81982,2250490.0,1350294.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2012,2,3.98,56756,538.92,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2012,4,4.05,135225,678.3,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,4,4.04,97925,1242440.0,745464.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,1,3.21,65906,426930.0,256158.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2012,2,3.65,65932,1058940.0,635364.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,4,4.34,108884,1082.9,649.74,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,2,3.91,67928,355.81,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.81,91630,1307810.0,784686.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,4,4.28,82757,345.42,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,2,3.95,80991,1152040.0,691224.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,4,4.25,131906,162360.0,97416.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2012,4,4.24,85136,475.41,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,4,4.34,92014,105.93,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2012,4,4.03,79360,1282930.0,769758.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,3.88,34789,105.93,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,2,3.97,69596,934830.0,560898.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,2,3.67,116053,9818.45,5891.07,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,4,4.04,85582,340.29,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,2,4.29,153882,900.9,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,4.34,189938,26093670.0,15656202.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,3.4,40194,28000000.0,20000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012,4,4.18,81621,1188810.0,713286.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,3,4.1,3347931,280000000.0,70000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,1,3.46,109412,3872.6,2323.56,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,2,4.1,95276,357390.0,214434.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,4,4.05,111668,394.68,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,4,4.23,49740,573.85,344.31,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,3,4.54,159774,668.25,400.95,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,2,3.94,135635,985.05,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,2,4.19,141641,727.65,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,4,4.19,106236,506.73,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,3,4.49,160485,426690.0,256014.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,1,3.3,60323,784160.0,470496.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,2,3.9,75018,118.8,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013,4,4.28,109183,122760.0,73656.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,4,4.16,76261,1243060.0,745836.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,2,3.98,56315,1074570.0,644742.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,2,3.82,86965,198990.0,119394.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,2,3.74,100593,698.6,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,4,4.23,134022,3221.52,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,2,3.82,62231,470820.0,282492.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,2,3.71,59973,355.81,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,4,4.21,97616,114840.0,68904.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,2,4.3,193766,1720620.0,1032372.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,2,4.26,109313,430.65,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,4,4.37,114623,1688310.0,1012986.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,2,4.17,118910,5269530.0,3161718.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,2,4.29,149702,1524.9,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,2,3.54,76566,1342320.0,805392.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,4,4.1,59650,438.9,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,2,3.74,138454,11702.67,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,3,4.2,112905,7000000.0,3500000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,2,4.32,113565,8482430.0,5089458.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,3,4.0,711542,4000000.0,1500000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,2,4.26,113252,2992.5,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,2,3.8,81616,478.4,287.04,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,3,4.53,123843,163.35,98.01,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,3,4.48,177796,6676.62,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,2,3.58,56344,224870.0,134922.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,4,4.15,63027,334.88,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,4,4.3,107583,808.65,485.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,4,4.07,73149,1642.65,985.59,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,2,3.93,99729,463670.0,278202.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,2,3.81,53151,781960.0,469176.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,4,4.11,136938,598.99,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,2,3.94,76553,175230.0,105138.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,3,4.46,162069,1154140.0,692484.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,4,4.17,60236,1150.2,690.12,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2014,2,3.55,113805,1300.74,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,2,3.92,57716,434.91,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,2,3.81,100936,2620720.0,1572432.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2014,2,3.79,51603,548.9,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,4,4.26,104939,246510.0,147906.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2014,4,4.14,140937,583.05,349.83,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,2,3.56,27308,1225440.0,735264.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,3,4.77,73572,741520.0,444912.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,4,4.33,81707,969860.0,581916.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,2,3.94,87412,399990.0,239994.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2014,1,3.33,88251,1245920.0,747552.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,2,3.92,125847,2202930.0,1321758.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2014,3,4.4,56510,319.93,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,3,4.3,10855379,10000000.0,4000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,4,4.1,97058,475.41,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,2,3.75,53662,568.86,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,2,3.94,78314,454.86,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2014,2,3.98,115393,5444.75,3266.85,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,2,3.52,37379,104940.0,62964.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2014,2,3.78,108703,3112.2,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,3,4.41,110719,162360.0,97416.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,2,4.03,120008,608.85,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,1,3.31,138669,47795.0,28677.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2015,2,3.56,66085,862580.0,517548.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2015,4,4.19,613419,423870.0,254322.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,1,3.4,42339,1186920.0,712152.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2015,3,4.46,57614,112.86,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,2,3.95,60737,226.86,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,4,4.25,2201359,1175930.0,705558.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,4,4.07,61439,930.35,558.21,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,4,4.27,66782,355810.0,213486.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2015,4,4.29,167848,3650190.0,2190114.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,3,4.4,74218,523.25,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015,4,4.32,45492,603.9,362.34,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,3,4.6,99067,349830.0,209898.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,3,4.49,100464,397.86,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,4,4.21,66979,1167320.0,700392.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,2,3.85,111044,614.46,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,2,3.73,53751,121770.0,73062.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,2,3.65,67344,107.91,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,4,4.03,36541,107.91,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,1,3.48,82504,2007.6,1204.56,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2015,2,4.08,83354,19960.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,4,4.11,132552,331.89,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,3,3.65,49793,17600000.0,7500000.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015,2,3.7,99342,1964.16,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,2,3.89,74199,1598.4,959.04,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015,3,4.5,350000,20000000.0,8000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,2,3.85,94231,157.41,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,2,3.8,3542,7000000.0,4160000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016,3,4.1,431900,5500000.0,2700000.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016,3,4.5,2946,3000000.0,1200000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016,4,4.04,72052,538.92,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016,2,3.93,57865,919130.0,551478.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016,3,3.74,149982,4000000.0,1500000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016,2,4.2,214000,3000000.0,1200000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016,2,3.99,80737,430.92,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016,1,3.49,76761,974780.0,584868.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016,2,3.67,90541,109890.0,65934.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016,4,4.32,116771,1041.39,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016,3,4.72,108384,1158840.0,695304.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016,1,3.45,79762,1508490.0,905094.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016,2,3.55,90477,162.36,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016,3,4.44,80433,747930.0,448758.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016,1,4.4,17515,2500000.0,1200000.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017,3,4.2,25397,4000000.0,1500000.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017,2,3.9,14497,14000000.0,8000000.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017,2,4.37,8452,10500000.0,5450000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017,2,3.5,19100,2800000.0,1100000.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017,3,4.1,4370470,6000000.0,3000000.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018,3,4.2,1266355,4000000.0,1800000.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,2,4.34,94100,3500000.0,1600000.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,3,4.4,220000,10000000.0,4500000.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018,3,3.6,466689,3000000.0,1200000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,2,4.1,10700,1800000000.0,14700000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,2,4.3,300000,3500000.0,1400000.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2020,2,4.1,21212,9600000.0,6500000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2020,1,4.0,1064943,3800000.0,1600000.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,3,4.3,1156605,8000000.0,3600000.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021,2,4.2,202000,2100000.0,900000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,3,3.8,425274,2500000.0,1000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,3,3.8,16807,3600000.0,3000000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,3,4.3,890474,4500000.0,2000000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
